Churn,tenure,MonthlyCharges,TotalCharges,PhoneService,Contract.xOne.year,Contract.xTwo.year,PaperlessBilling,PaymentMethod.xCredit.card..automatic.,PaymentMethod.xElectronic.check,PaymentMethod.xMailed.check,gender,SeniorCitizen,Partner,Dependents,MultipleLines.xNo.phone.service,MultipleLines.xYes,InternetService.xFiber.optic,InternetService.xNo,OnlineSecurity.xNo.internet.service,OnlineSecurity.xYes,OnlineBackup.xNo.internet.service,OnlineBackup.xYes,DeviceProtection.xNo.internet.service,DeviceProtection.xYes,TechSupport.xNo.internet.service,TechSupport.xYes,StreamingTV.xNo.internet.service,StreamingTV.xYes,StreamingMovies.xNo.internet.service,StreamingMovies.xYes,prob
0,0.553190882,-1.033644725,-0.328860005,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.056504442
0,1.61245855,-1.492330226,-0.332477485,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.003574944
0,1.61245855,-1.479034994,-0.389166043,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.003574944
0,-0.709782106,-0.61484492,-0.72519464,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261397572
1,-1.198674875,-0.322349818,-0.939067114,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.342750686
0,0.797637267,0.30584989,0.703357024,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.039611617
0,-0.628299977,0.063211908,-0.532144733,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.307725529
1,-1.239415939,-1.000406645,-0.979829937,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.643970724
0,-0.506076785,0.817716319,-0.181822679,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.440192151
0,1.571717486,1.543968362,2.514964524,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.069455413
1,-0.95422849,-0.80264007,-0.862173607,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.32931624
0,1.368012165,0.834335359,1.621491087,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.015713524
1,-1.280157004,-0.972154277,-0.991608805,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.651892573
0,1.205047909,-1.489006418,-0.455802671,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.005051825
0,-0.669041042,0.992216238,-0.362696677,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.560812449
0,0.512449818,1.180011388,0.970829964,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.229750819
0,-0.791264234,-1.503963553,-0.890253192,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.027086709
0,-1.076451683,-0.129568955,-0.824609165,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.250086737
0,1.449494293,1.294682763,2.098204362,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.054018953
0,1.286530037,1.613768329,2.179068274,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.131703592
1,-1.117192747,-0.363897417,-0.892679551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.256656165
0,-1.239415939,-1.487344514,-0.989976527,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.226465211
1,-0.95422849,0.490321233,-0.688159586,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70256581
0,0.960601524,0.718002079,1.164254853,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.311710958
0,-0.994969555,-0.673011559,-0.855776843,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.165802417
0,1.164306844,1.053706685,1.495695427,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.140532135
0,0.064298113,1.198292332,0.548797986,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.493729195
0,0.227262369,-1.48568261,-0.68520384,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.025567114
0,0.91986046,0.688087808,1.07205323,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.244832078
1,1.61245855,1.307977995,2.385176401,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.047344577
1,-1.198674875,0.629921168,-0.89821606,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.593651859
0,-0.791264234,0.521897409,-0.560930168,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.672746322
0,-1.198674875,-0.486878312,-0.936331946,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.342750686
0,0.879119396,1.171701868,1.33068099,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.130759333
1,-0.913487426,0.528545025,-0.659307977,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.606681451
0,0.471708754,0.935711502,0.811550556,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.325648291
0,0.593931947,0.681440192,0.804646463,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.04170031
0,0.797637267,-1.153301812,-0.291119101,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.046369139
0,0.879119396,0.973935294,1.225354972,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.130759333
1,-1.280157004,0.199488035,-0.976058052,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60335317
1,-1.280157004,0.822702031,-0.967786376,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.757196974
0,-1.280157004,-1.500639745,-0.998623187,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,1.490235358,-1.347744579,-0.283001829,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.005488718
0,1.61245855,0.194502323,1.203407457,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.00923687
1,1.490235358,1.15175902,2.08415354,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.219315478
0,0.023557049,-0.443668809,-0.23134245,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07502434
0,-1.035710619,-0.633125863,-0.855445976,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312174358
1,-1.117192747,1.053706685,-0.79000047,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.57042057
0,-1.035710619,-1.507287361,-0.946963808,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.071493568
1,-1.280157004,-1.329463635,-0.996351233,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569899178
0,-0.2616304,0.141321395,-0.206306842,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389657442
0,1.449494293,0.453759345,1.34554795,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.063981102
1,-0.832005298,-1.495654033,-0.906002465,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.060790126
0,1.571717486,1.607120713,2.519001102,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.048935787
0,-0.506076785,0.191178515,-0.34840322,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358176642
0,1.61245855,1.457549354,2.401234483,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.034613534
0,-1.280157004,-1.49399213,-0.998534955,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.086621705
1,-1.280157004,0.673130672,-0.969771578,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81212168
0,0.91986046,-1.299549363,-0.370416909,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.008894748
0,1.082824716,-1.47737309,-0.448347133,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.01249511
0,0.756896203,0.688087808,0.943478286,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.01902202
0,1.490235358,-1.47737309,-0.370858065,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.012441193
0,1.245788973,0.505278369,1.216223041,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.038261502
0,-0.872746362,-0.340630761,-0.742046802,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.36426521
0,-0.343112528,-1.498977841,-0.789338736,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.026074955
0,-0.872746362,-1.503963553,-0.908847922,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.028978482
0,0.512449818,-0.458625945,-0.008293929,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.080570913
0,1.164306844,1.204939948,1.626961422,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.067875635
0,0.91986046,-1.508949265,-0.529519854,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.006433115
0,-1.280157004,-1.513934977,-0.998799649,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.232606602
0,1.449494293,-0.345616473,0.635418986,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.074573114
0,-0.709782106,-0.455302137,-0.693563748,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408702945
0,-0.180148272,-0.013235676,-0.212262449,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.306236329
0,0.308744498,-1.502301649,-0.650418682,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.010783273
1,-0.75052317,1.367806539,-0.412216449,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.299845839
0,0.268003434,1.1849971,0.669851219,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.140606646
0,0.471708754,0.423845073,0.524005014,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.097831465
0,1.490235358,-0.370545033,0.67104234,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.022705619
0,1.164306844,1.118520941,1.703700525,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.105518303
0,1.286530037,1.550615978,2.198567373,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.176088752
0,-1.280157004,-1.49399213,-0.998534955,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-0.098666144,0.181207091,-0.037233769,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.082811542
0,-0.628299977,-1.329463635,-0.79763247,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.146074597
0,0.756896203,0.756225871,0.967278657,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.105932319
1,-1.239415939,-1.161611332,-0.973940503,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.385046923
0,0.227262369,0.192840419,0.18744703,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.046154767
0,0.349485562,0.324130834,0.326565604,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.161886955
0,0.675414075,1.391073195,1.272646905,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.198748125
0,-0.220889336,0.842644879,0.061805774,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.461582443
0,-0.180148272,0.852616302,0.099679025,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.427305303
0,-0.546817849,-1.480696898,-0.838042368,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.048304976
0,1.164306844,-0.088021355,0.659770802,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.030582242
0,-0.220889336,1.003849565,0.079077035,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.461582443
0,-1.280157004,-1.500639745,-0.998623187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-1.157933811,0.320807026,-0.877393492,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73375178
1,-1.035710619,-0.176102267,-0.823793027,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.312174358
0,1.12356578,0.834335359,1.397317618,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.213654915
1,-0.832005298,-1.522244497,-0.904259898,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.128021404
0,-0.95422849,0.400578418,-0.714562778,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698486279
0,-1.076451683,-1.277944611,-0.926097125,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.200413091
0,-0.465335721,0.349059394,-0.314368027,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427628743
0,-1.198674875,0.015016692,-0.91469324,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.419560622
0,1.042083652,-1.517258785,-0.550474769,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.008153484
0,0.797637267,-1.500639745,-0.55508485,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.007134468
0,0.43096769,-0.485216408,-0.050247874,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.084470613
1,-1.239415939,-0.345616473,-0.956955994,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.428040838
1,0.91986046,1.063678109,1.323754839,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.398558416
1,1.449494293,1.055368589,1.896353391,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.113651273
0,1.61245855,0.06819762,1.092081716,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00908779
0,0.471708754,-1.489006418,-0.62752268,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.020858414
0,-0.709782106,-1.500639745,-0.860541329,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.055106912
0,1.530976422,-0.689630599,0.321315847,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.035371103
1,-1.280157004,0.501954561,-0.972043532,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688789958
0,1.571717486,0.664821152,1.706876849,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.050162946
0,1.368012165,-1.510611169,-0.459905422,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.004399503
0,-0.95422849,0.174559475,-0.758303404,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.374373081
0,1.61245855,1.098578093,2.010789282,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.067244158
0,-0.343112528,0.822702031,-0.042417353,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.583855462
0,0.390226626,0.483673617,0.46797819,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.336724972
0,0.797637267,1.527349322,1.565530436,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.423776288
1,0.838378331,1.116859037,1.264441402,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.328714207
0,1.530976422,1.148435212,2.056316591,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.036324117
0,0.91986046,-0.317364106,0.369070994,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.016546587
1,1.245788973,1.283049436,1.905661785,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.334188331
0,-0.220889336,0.226078499,-0.143905312,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.239570889
0,-1.157933811,-1.503963553,-0.976940365,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.036660832
0,-1.076451683,0.460406961,-0.794081164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.320337569
0,0.716155139,1.111873325,1.13615321,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.257906573
0,-0.872746362,-0.171116555,-0.705872003,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.28315059
0,1.408753229,1.492449338,2.232756971,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.117196837
0,0.553190882,0.975597198,0.937522679,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.285372855
1,-1.157933811,0.98058291,-0.8200432,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.795706157
0,-0.709782106,0.870897246,-0.376416632,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.652881608
1,-1.035710619,-1.487344514,-0.934567322,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.148688365
0,-0.669041042,0.523559313,-0.456332058,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.556017325
0,-0.506076785,0.37232605,-0.30640516,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.150462367
0,0.471708754,0.67645448,0.611971539,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.331396633
0,1.001342588,1.434282698,1.626343804,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.079307555
0,1.530976422,-1.487344514,-0.407209327,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.003831089
0,0.023557049,-1.48568261,-0.751686063,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.030268638
0,-1.035710619,0.217768979,-0.779765648,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.390777629
0,0.797637267,1.479154106,1.521150133,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.12617103
0,-0.139407208,-0.970492373,-0.534107877,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.097537481
0,-0.424594657,-1.520582593,-0.806984979,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.093990938
0,-0.913487426,0.099773796,-0.719150801,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.366275224
1,-1.280157004,0.505278369,-0.971999416,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.688789958
1,-0.913487426,1.120182845,-0.540438467,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.759748378
1,0.960601524,0.300864178,0.798293815,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.246268224
1,-1.280157004,0.807744895,-0.967984896,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.757196974
0,0.797637267,0.890840094,1.034290268,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.065794341
0,-1.157933811,-0.516792584,-0.915332916,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.263337564
0,1.530976422,-0.176102267,0.821211875,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.016115359
0,-0.994969555,-0.013235676,-0.750671404,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.3825419
0,-1.198674875,-1.500639745,-0.980535787,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.167142997
0,1.368012165,1.342877979,2.052941747,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.311420389
0,-1.280157004,-0.493525928,-0.985256157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365279866
0,-1.035710619,0.335764162,-0.790882782,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.641774415
1,-1.280157004,-1.482358802,-0.998380551,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.232606602
0,-0.913487426,-1.484020706,-0.909884638,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.029971843
1,-1.280157004,-1.299549363,-0.995954192,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477378499
0,1.082824716,0.729635407,1.2805436,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.029145181
1,-1.239415939,-0.629802055,-0.97155826,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277031119
1,-0.95422849,0.327454642,-0.696916534,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.464680489
0,1.164306844,-0.501835448,0.299147753,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029760854
0,-0.628299977,-0.089683259,-0.523498073,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.163855235
1,-1.280157004,-0.091345163,-0.979918168,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.354795621
0,-0.220889336,0.151292819,-0.157051764,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.066205719
